1074.0,539.0
1073.0,538.0
1073.0,538.0
1073.0,538.0
1073.0,538.0
1073.0,538.0
1073.0,538.0
1073.0,538.0
1073.0,538.0
1073.0,538.0
1073.0,538.0
1073.0,538.0
1073.0,538.0
1073.0,538.0
1073.0,538.0
1073.0,538.0
1073.0,538.0
1073.0,538.0
1073.0,538.0
1073.0,538.0
1073.0,538.0
1073.0,538.0
1073.0,538.0
1073.0,538.0
1073.0,538.0
1073.0,538.0
1073.0,538.0
1073.0,538.0
1073.0,538.0
1073.0,538.0
1073.0,538.0
1073.0,538.0
1073.0,538.0
1073.0,538.0
1073.0,538.0
1073.0,538.0
1072.5,538.0
1072.5,538.0
1072.5,538.0
1072.5,538.0
1072.5,538.0
1072.5,538.0
1072.5,538.0
1072.5,538.0
1072.5,538.0
1072.5,538.0
1072.5,538.0
1072.5,538.0
1072.5,538.0
1072.5,538.0
1072.5,538.0
1072.5,538.0
1072.5,538.0
1072.5,538.0
1072.5,538.0
1072.5,538.0
1072.5,538.0
1072.5,538.0
1072.5,538.0
1072.5,538.0
1072.5,538.0
1072.5,538.0
1072.5,538.0
1072.5,538.0
1072.5,538.0
1072.5,538.0
1072.5,538.0
1072.5,538.0
1072.5,538.0
1072.5,538.0
1072.5,538.0
1072.5,538.0
1072.0,538.0
1072.0,538.0
1072.0,538.0
1072.0,538.0
1072.0,538.0
1072.0,538.0
1072.0,538.0
1072.0,538.0
1072.0,538.0
1072.0,538.0
1072.0,538.0
1072.0,538.0
1072.0,538.0
1072.0,538.0
1072.0,538.0
1072.0,538.0
1072.0,538.0
1072.0,538.0
1071.5,538.0
1071.5,538.0
1071.5,538.0
1071.5,538.0
1071.5,538.0
1071.5,538.0
1071.5,538.0
1071.5,538.0
1071.5,538.0
1071.5,538.0
1071.5,538.0
1071.5,538.0
1071.5,538.0
1071.5,538.0
1071.5,538.0
1071.5,538.0
1071.5,538.0
1071.5,538.0
1071.0,538.0
1071.0,538.0
1071.0,538.0
1071.0,538.0
1071.0,538.0
1071.0,538.0
1071.0,538.0
1071.0,538.0
1071.0,538.0
1071.0,538.0
1071.0,538.0
1071.0,538.0
1071.0,538.0
1071.0,538.0
1071.0,538.0
1071.0,538.0
1071.0,538.0
1071.0,538.0
1071.0,538.0
1071.0,538.0
1071.0,538.0
1071.0,538.0
1071.0,538.0
1071.0,538.0
1071.0,538.0
1071.0,538.0
1071.0,538.0
1071.0,538.0
1071.0,538.0
1071.0,538.0
1071.0,538.0
1071.0,538.0
1071.0,538.0
1071.0,538.0
1071.0,538.0
1071.0,538.0
1070.5,538.0
1070.5,538.0
1070.5,538.0
1070.5,538.0
1070.5,538.0
1070.5,538.0
1070.5,538.0
1070.5,538.0
1070.5,538.0
1070.5,538.0
1070.5,538.0
1070.5,538.0
1070.5,538.0
1070.5,538.0
1070.5,538.0
1070.5,538.0
1070.5,538.0
1070.5,538.0
1070.5,538.0
1070.5,538.0
1070.5,538.0
1070.5,538.0
1070.5,538.0
1070.5,538.0
1070.5,538.0
1070.5,538.0
1070.5,538.0
1070.5,538.0
1070.5,538.0
1070.5,538.0
1070.5,538.0
1070.5,538.0
1070.5,538.0
1070.5,538.0
1070.5,538.0
1070.5,538.0
1070.0,538.0
1070.0,538.0
1070.0,538.0
1070.0,538.0
1070.0,538.0
1070.0,538.0
1070.0,538.0
1070.0,538.0
1070.0,538.0
1070.0,538.0
1070.0,538.5
