2.0,1421.5,607.5
2.0,1426.0,607.0
2.0,1431.0,607.0
2.0,1436.5,607.5
2.0,1441.5,607.5
2.0,1447.0,608.0
2.0,1455.0,607.0
2.0,1463.5,607.0
2.0,1471.5,606.0
2.0,1480.0,606.0
2.0,1489.5,605.5
2.0,1499.5,605.5
2.0,1509.5,605.5
2.0,1519.5,605.5
2.0,1531.0,607.0
2.0,1543.0,609.0
2.0,1555.0,610.5
2.0,1567.0,613.0
2.0,1571.0,614.0
2.0,1576.0,615.0
2.0,1580.5,616.0
2.0,1585.5,617.5
2.0,1589.5,618.5
2.0,1593.5,619.5
2.0,1598.5,620.5
2.0,1611.5,618.5
2.0,1624.5,617.5
2.0,1637.5,616.0
2.0,1650.5,615.0
2.0,1663.5,613.5
2.0,1677.0,612.5
2.0,1689.5,615.5
2.0,1703.0,619.0
2.0,1716.5,622.0
2.0,1729.0,625.5
2.0,1742.5,628.5
2.0,1756.0,632.5
2.0,1760.5,633.0
2.0,1765.0,634.5
2.0,1770.0,635.0
2.0,1774.5,636.5
2.0,1779.0,637.0
2.0,1784.0,638.5
2.0,1797.0,638.0
2.0,1810.0,637.5
2.0,1824.0,637.0
2.0,1837.0,636.5
2.0,1850.5,636.5
2.0,1864.0,636.0
2.0,1877.5,635.5
2.0,1890.5,635.0
2.0,1904.5,635.5
2.0,1908.5,634.5
2.0,1912.5,634.5
2.0,1917.0,634.0
2.0,1921.0,634.0
3.0,628.5,578.5
3.0,628.5,578.0
3.0,628.5,578.0
3.0,628.5,578.0
3.0,628.5,578.0
3.0,629.0,578.0
3.0,629.0,577.5
3.0,629.0,577.5
3.0,629.0,577.5
3.0,629.0,577.5
3.0,630.0,578.0
3.0,630.0,577.5
3.0,630.0,577.5
3.0,630.5,577.5
3.0,630.5,577.5
3.0,630.5,577.5
3.0,631.0,578.0
3.0,631.0,578.0
3.0,632.0,578.0
3.0,633.0,578.0
3.0,634.0,578.0
3.0,634.5,578.0
3.0,635.5,578.0
3.0,636.5,578.5
3.0,637.5,578.5
3.0,638.0,578.5
3.0,639.0,578.5
3.0,640.0,578.5
3.0,641.0,578.5
3.0,642.0,579.5
3.0,643.0,579.0
3.0,644.5,579.0
3.0,646.0,578.5
3.0,647.0,578.5
3.0,648.5,578.5
3.0,650.5,578.0
3.0,652.0,578.0
3.0,653.0,578.0
3.0,654.5,577.5
3.0,656.0,577.5
3.0,658.0,578.0
3.0,658.5,578.0
3.0,659.5,578.5
3.0,661.0,579.0
3.0,662.0,579.5
3.0,663.0,580.0
3.0,664.5,581.0
3.0,665.0,580.0
3.0,666.0,580.0
3.0,667.0,579.5
3.0,668.0,579.5
3.0,667.5,580.0
3.0,667.5,580.5
3.0,667.5,581.0
3.0,667.5,581.5
3.0,667.5,582.0
3.0,667.5,582.5
3.0,667.5,584.0
3.0,667.0,584.5
3.0,667.0,585.0
3.0,667.0,585.5
3.0,667.0,586.0
3.0,667.0,586.5
3.0,667.0,587.0
3.0,667.5,588.5
3.0,667.0,588.0
3.0,666.5,588.0
3.0,666.5,587.5
3.0,666.0,587.5
3.0,666.0,588.0
3.0,665.0,587.5
3.0,664.5,587.5
3.0,663.5,587.5
3.0,663.5,587.5
3.0,662.5,587.0
3.0,662.0,587.0
3.0,661.0,587.0
3.0,661.0,587.5
3.0,662.0,587.0
3.0,663.0,587.0
3.0,664.5,587.0
3.0,665.5,587.5
3.0,666.5,587.0
3.0,668.0,587.0
3.0,669.0,587.0
3.0,671.0,587.5
3.0,673.0,587.5
3.0,675.0,588.0
3.0,677.5,588.0
3.0,679.5,588.5
3.0,682.0,588.5
3.0,684.0,589.0
3.0,686.5,589.5
3.0,688.0,589.5
3.0,689.5,590.0
3.0,691.0,590.5
3.0,692.5,591.0
3.0,694.5,591.5
3.0,696.0,591.0
3.0,698.0,591.5
3.0,700.5,592.0
3.0,701.5,592.0
3.0,703.0,592.0
3.0,704.5,592.0
3.0,706.0,592.0
3.0,707.5,593.0
3.0,708.5,593.0
3.0,709.5,593.5
3.0,711.5,594.0
3.0,712.5,594.5
3.0,714.5,595.0
3.0,715.5,595.0
3.0,717.5,595.0
3.0,719.0,595.5
3.0,721.0,595.5
3.0,723.0,596.0
3.0,723.0,596.0
3.0,724.0,596.5
3.0,725.0,597.5
3.0,725.5,598.0
3.0,726.0,598.0
3.0,727.0,599.0
3.0,727.5,599.5
3.0,728.5,600.0
3.0,729.5,601.0
3.0,730.0,600.0
3.0,731.0,600.0
3.0,732.0,600.0
3.0,733.0,599.5
3.0,734.0,599.5
3.0,734.5,599.5
3.0,735.5,599.0
3.0,736.5,599.0
3.0,737.5,599.0
3.0,738.5,599.0
3.0,739.0,598.5
3.0,739.5,599.0
3.0,740.5,599.5
3.0,744.5,599.0
3.0,748.5,599.0
3.0,753.0,599.5
3.0,757.0,599.5
3.0,761.0,599.5
3.0,766.0,600.0
3.0,767.5,599.5
3.0,769.5,600.0
3.0,771.0,600.0
3.0,773.5,600.5
3.0,774.0,601.0
3.0,775.0,602.5
3.0,775.5,603.5
3.0,776.5,605.0
3.0,778.0,604.5
3.0,779.5,605.0
3.0,781.5,605.0
3.0,783.0,605.5
3.0,785.5,606.0
3.0,788.0,605.5
3.0,791.5,606.0
3.0,794.0,606.0
3.0,797.5,606.5
3.0,799.5,607.0
3.0,802.0,607.5
3.0,804.0,608.0
3.0,806.5,608.5
3.0,808.5,609.0
3.0,811.0,609.5
3.0,813.0,610.0
3.0,816.0,611.5
3.0,817.5,612.0
3.0,820.0,613.0
3.0,822.0,614.0
3.0,824.5,615.0
3.0,826.5,615.5
3.0,829.0,617.0
3.0,829.5,616.5
3.0,830.0,616.5
3.0,831.0,616.5
3.0,831.5,616.5
3.0,833.0,617.0
3.0,834.5,616.5
3.0,836.0,616.5
3.0,837.5,616.0
3.0,839.0,616.5
3.0,840.5,616.0
3.0,842.0,616.0
3.0,844.5,616.5
3.0,846.5,616.0
3.0,848.5,616.0
3.0,850.5,615.5
3.0,853.0,615.5
3.0,856.5,615.0
3.0,860.5,615.5
3.0,864.5,615.5
3.0,869.0,616.0
3.0,875.0,615.5
3.0,881.5,616.0
3.0,888.0,616.0
3.0,895.0,616.5
3.0,896.0,617.0
3.0,897.0,618.5
3.0,899.0,620.0
3.0,900.0,621.5
3.0,902.0,623.0
3.0,904.5,622.5
3.0,908.0,623.0
3.0,911.0,623.0
3.0,914.5,623.5
3.0,917.5,623.0
3.0,920.5,623.5
3.0,923.5,623.5
3.0,927.0,624.0
3.0,931.0,623.5
3.0,935.5,624.0
3.0,939.5,624.0
3.0,944.0,624.5
3.0,946.0,625.5
3.0,949.0,627.5
3.0,951.5,629.0
3.0,954.5,631.0
3.0,956.5,631.5
3.0,959.5,632.0
3.0,962.0,632.5
3.0,965.0,633.0
3.0,968.0,634.0
3.0,969.5,633.5
3.0,972.0,634.0
3.0,974.0,634.5
3.0,976.0,634.5
3.0,978.0,634.5
3.0,980.5,635.0
3.0,982.0,635.0
3.0,984.5,635.5
3.0,987.0,636.0
3.0,987.5,635.0
3.0,989.0,634.5
3.0,990.5,634.0
3.0,991.5,633.0
3.0,993.0,632.5
3.0,994.5,632.0
3.0,997.5,632.0
3.0,1000.5,632.5
3.0,1004.0,632.5
3.0,1007.0,633.0
3.0,1010.0,633.0
3.0,1014.0,633.5
3.0,1019.0,633.5
3.0,1024.0,634.0
3.0,1029.0,634.0
3.0,1034.5,634.5
3.0,1036.0,635.0
3.0,1037.5,636.5
3.0,1039.0,638.0
3.0,1040.5,639.5
3.0,1042.5,640.0
3.0,1044.0,641.5
3.0,1045.5,643.0
3.0,1047.0,644.5
3.0,1049.0,646.0
3.0,1050.5,645.5
3.0,1052.0,646.0
3.0,1053.5,646.0
3.0,1055.5,646.0
3.0,1057.0,646.0
3.0,1059.0,646.5
3.0,1060.5,646.5
3.0,1062.5,646.5
3.0,1064.0,646.5
3.0,1065.5,647.0
3.0,1068.0,647.5
3.0,1069.5,646.5
3.0,1071.5,646.0
3.0,1073.5,645.5
3.0,1075.5,645.0
3.0,1077.5,644.5
3.0,1079.5,644.0
3.0,1081.5,643.5
3.0,1083.5,643.0
3.0,1085.5,642.5
3.0,1087.5,642.0
3.0,1090.0,642.0
3.0,1090.0,641.5
3.0,1090.0,641.0
3.0,1090.0,641.5
3.0,1089.5,642.5
3.0,1089.5,644.0
3.0,1089.5,645.0
3.0,1089.5,646.5
3.0,1088.5,646.5
3.0,1088.5,647.0
3.0,1088.0,647.0
3.0,1088.0,647.5
3.0,1088.0,648.5
3.0,1088.5,648.5
3.0,1089.0,649.0
3.0,1089.5,649.5
3.0,1091.0,650.5
3.0,1091.0,650.5
3.0,1091.5,651.0
3.0,1092.0,652.0
3.0,1091.0,651.5
3.0,1090.0,651.5
3.0,1090.0,651.5
3.0,1089.0,651.5
3.0,1089.0,652.0
3.0,1092.5,652.5
3.0,1096.5,653.5
3.0,1100.0,654.5
3.0,1104.0,655.5
3.0,1107.5,656.5
3.0,1111.5,657.5
3.0,1115.0,658.5
3.0,1119.0,659.5
3.0,1123.0,660.0
3.0,1126.5,661.5
3.0,1130.5,662.0
3.0,1134.0,663.5
3.0,1138.0,664.0
3.0,1141.5,665.5
3.0,1145.5,666.0
3.0,1150.0,667.5
3.0,1151.0,666.5
3.0,1152.5,666.0
3.0,1154.0,665.5
3.0,1155.5,664.5
3.0,1156.5,664.5
3.0,1158.5,664.0
3.0,1159.5,663.0
3.0,1161.0,662.5
3.0,1163.0,662.5
3.0,1165.0,662.0
3.0,1167.5,662.0
3.0,1170.5,662.0
3.0,1172.5,662.5
3.0,1175.0,662.5
3.0,1178.0,662.5
3.0,1180.5,663.0
3.0,1182.5,662.5
3.0,1185.5,662.5
3.0,1188.0,662.5
3.0,1190.0,663.0
3.0,1193.0,663.0
3.0,1195.5,663.0
3.0,1198.5,663.5
3.0,1198.5,663.0
3.0,1199.0,663.0
3.0,1199.0,662.5
3.0,1199.5,662.5
3.0,1199.5,662.5
3.0,1200.0,662.5
3.0,1200.0,662.5
3.0,1200.5,662.0
3.0,1200.5,662.0
3.0,1201.0,662.0
3.0,1201.0,662.0
3.0,1201.5,661.5
3.0,1201.5,661.5
3.0,1202.0,662.0
3.0,1200.0,661.0
3.0,1199.0,660.5
3.0,1198.0,660.0
3.0,1197.0,659.5
3.0,1196.0,659.5
3.0,1195.0,659.0
3.0,1194.5,659.5
3.0,1194.5,659.5
3.0,1193.5,660.0
3.0,1193.5,660.0
3.0,1193.0,660.5
3.0,1193.0,661.0
3.0,1193.0,660.0
3.0,1193.0,660.0
3.0,1193.5,660.0
3.0,1193.5,659.0
3.0,1194.0,659.0
3.0,1194.0,659.0
3.0,1195.0,659.0
3.0,1194.5,658.5
3.0,1194.5,658.5
3.0,1194.5,658.5
3.0,1194.5,659.0
3.0,1195.0,659.0
3.0,1194.5,658.5
3.0,1194.5,659.0
3.0,1194.5,659.0
3.0,1194.5,659.0
3.0,1195.0,659.5
3.0,1194.0,659.0
3.0,1193.5,659.0
3.0,1193.0,658.5
3.0,1192.5,658.5
3.0,1192.0,658.0
3.0,1191.5,658.5
3.0,1191.0,658.0
3.0,1190.5,658.0
3.0,1190.0,657.5
3.0,1189.5,657.5
3.0,1189.5,658.0
3.0,1189.5,658.0
3.0,1189.5,658.5
3.0,1190.0,659.0
3.0,1190.0,659.5
3.0,1190.5,660.0
3.0,1191.0,660.5
3.0,1191.0,661.0
3.0,1191.0,661.5
3.0,1192.0,662.5
3.0,1191.0,662.0
3.0,1190.0,662.0
3.0,1189.5,662.5
3.0,1188.5,662.0
3.0,1187.5,662.0
3.0,1187.0,662.5
3.0,1189.5,662.0
3.0,1192.5,662.5
3.0,1195.5,663.0
3.0,1199.0,663.0
3.0,1202.0,663.5
3.0,1204.5,663.5
3.0,1208.0,663.5
3.0,1211.0,664.0
3.0,1214.0,664.5
3.0,1217.5,665.0
3.0,1219.0,664.5
3.0,1221.0,665.0
3.0,1223.0,665.0
3.0,1225.0,665.5
3.0,1227.0,665.0
3.0,1229.0,665.5
3.0,1231.0,665.5
3.0,1233.0,666.0
3.0,1235.5,666.5
3.0,1237.5,666.0
3.0,1240.5,666.0
3.0,1243.0,665.5
3.0,1246.0,665.5
3.0,1248.5,665.0
3.0,1251.5,665.0
3.0,1253.5,665.0
3.0,1256.5,664.5
3.0,1259.0,664.5
3.0,1262.0,664.0
3.0,1264.5,664.0
3.0,1267.5,664.5
3.0,1269.0,664.0
3.0,1271.0,664.5
3.0,1273.5,665.0
3.0,1275.5,665.0
3.0,1278.0,665.5
3.0,1280.0,666.0
3.0,1282.5,666.5
3.0,1286.5,668.0
3.0,1291.0,670.0
3.0,1296.0,672.5
3.0,1300.0,674.0
3.0,1304.5,676.5
3.0,1309.5,678.5
3.0,1313.5,680.0
3.0,1318.0,682.5
3.0,1323.0,684.5
3.0,1327.0,686.5
3.0,1331.5,688.5
3.0,1336.5,691.0
3.0,1337.5,690.0
3.0,1339.0,689.5
3.0,1340.5,689.0
3.0,1342.0,688.5
3.0,1344.0,688.5
3.0,1348.0,688.0
3.0,1352.5,688.0
3.0,1357.5,688.0
3.0,1361.5,688.0
3.0,1366.0,688.0
3.0,1371.0,688.5
3.0,1377.0,688.0
3.0,1383.5,688.0
3.0,1390.5,688.0
3.0,1395.5,687.5
3.0,1401.0,687.5
3.0,1406.5,688.0
3.0,1412.5,688.0
3.0,1418.0,688.5
3.0,1423.5,688.0
3.0,1429.5,688.0
3.0,1435.0,688.5
3.0,1440.5,688.5
3.0,1446.5,689.0
3.0,1449.0,688.5
3.0,1452.0,688.5
3.0,1455.0,688.5
3.0,1458.0,688.0
3.0,1461.0,688.5
3.0,1464.0,688.5
3.0,1467.0,688.0
3.0,1470.0,688.0
3.0,1473.5,688.5
3.0,1474.0,688.0
3.0,1475.0,688.0
3.0,1476.5,687.5
3.0,1477.5,687.5
3.0,1479.0,687.5
3.0,1482.5,687.0
3.0,1486.0,687.0
3.0,1489.5,687.5
3.0,1500.0,687.0
3.0,1510.5,687.0
3.0,1522.0,687.0
3.0,1528.5,688.5
3.0,1535.0,690.5
3.0,1541.5,692.0
3.0,1548.0,694.0
3.0,1555.5,696.5
3.0,1562.0,695.5
3.0,1569.5,694.5
3.0,1576.5,694.5
3.0,1584.0,693.5
3.0,1591.5,693.5
3.0,1595.0,694.0
3.0,1599.5,695.0
3.0,1604.0,695.5
3.0,1608.5,696.5
3.0,1612.5,697.0
3.0,1617.0,698.0
3.0,1621.0,698.5
3.0,1625.5,699.5
3.0,1629.5,700.0
3.0,1634.0,701.0
3.0,1638.5,701.5
3.0,1643.0,702.5
3.0,1648.5,704.0
3.0,1654.5,705.5
3.0,1660.5,708.0
3.0,1666.0,707.5
3.0,1672.0,707.0
3.0,1678.0,707.0
3.0,1683.5,707.0
3.0,1689.5,707.0
3.0,1695.5,706.5
3.0,1701.0,707.0
3.0,1707.5,706.5
3.0,1713.5,706.5
3.0,1719.0,706.0
3.0,1725.0,706.5
3.0,1731.0,706.0
3.0,1736.5,705.5
3.0,1742.5,706.0
3.0,1748.5,705.5
3.0,1754.5,705.5
3.0,1760.5,705.0
3.0,1766.5,705.5
3.0,1772.0,705.0
3.0,1778.0,705.0
3.0,1784.0,705.0
3.0,1789.5,705.0
3.0,1795.5,704.5
3.0,1802.0,705.0
3.0,1807.0,704.0
3.0,1812.0,704.0
3.0,1817.5,704.0
3.0,1823.0,704.0
3.0,1828.0,704.0
3.0,1833.5,703.5
3.0,1839.0,703.5
3.0,1844.0,703.5
3.0,1849.5,703.5
3.0,1855.0,703.5
3.0,1860.0,702.5
3.0,1865.5,702.5
3.0,1870.5,702.5
3.0,1876.0,702.5
3.0,1881.5,702.5
3.0,1886.5,702.0
3.0,1892.0,702.0
3.0,1897.5,702.0
3.0,1902.5,702.0
9.0,1074.0,539.0
9.0,1073.0,538.0
9.0,1073.0,538.0
9.0,1073.0,538.0
9.0,1073.0,538.0
9.0,1073.0,538.0
9.0,1073.0,538.0
9.0,1073.0,538.0
9.0,1073.0,538.0
9.0,1073.0,538.0
9.0,1073.0,538.0
9.0,1073.0,538.0
9.0,1073.0,538.0
9.0,1073.0,538.0
9.0,1073.0,538.0
9.0,1073.0,538.0
9.0,1073.0,538.0
9.0,1073.0,538.0
9.0,1073.0,538.0
9.0,1073.0,538.0
9.0,1073.0,538.0
9.0,1073.0,538.0
9.0,1073.0,538.0
9.0,1073.0,538.0
9.0,1073.0,538.0
9.0,1073.0,538.0
9.0,1073.0,538.0
9.0,1073.0,538.0
9.0,1073.0,538.0
9.0,1073.0,538.0
9.0,1073.0,538.0
